index,x,y,yaw,s
35,7.538863246036693,7.057466264918355,3.0680995073502273,1.1901688391313705
36,7.513157237034573,7.057983966218827,3.059749008791773,1.215880060678657
37,7.463785242181117,7.063624679012806,2.991801212017717,1.265573234421474
38,7.414138569501447,7.072928051904942,2.960033159129071,1.3160840734100745
39,7.3885373253661255,7.077438775975613,2.9124337041485093,1.342079656360223
40,7.3384138398854075,7.090591328002932,2.8597868739593015,1.3939000521669627
41,7.288567103251186,7.106381198828541,2.8413755356615615,1.4461878822402312
42,7.2643830159172795,7.113509358095095,2.659981371495356,1.4714005920252475
43,7.243190416706093,7.1300978033361915,2.650251681153641,1.4983134658376613
44,7.219921711549223,7.1373011295325615,2.7893265761619457,1.5226716379359253
45,7.197592391295108,7.146859575826391,2.767959065127989,1.5469607803366543
46,7.173999756716512,7.155304799659044,2.8097371617626417,1.5720193958599182
47,7.149727499821849,7.163353787397173,2.724580050094064,1.5975914246877032
48,7.1046644320928385,7.18601994253687,2.6605053547148825,1.6480338142223623
49,7.058678460355005,7.210880805388686,2.6692488333612485,1.7003097369632343
50,7.035990876980129,7.221106498786986,2.7343416958957936,1.725195299943966
51,7.012864306838022,7.2306435078329,2.8306809450082415,1.7502111506806415
52,6.988395060362271,7.236400608077323,2.872753648427874,1.7753485377030707
53,6.964265206403773,7.244032978707546,2.9347175670092276,1.8006566971283533
54,6.9409885588146905,7.246350177052995,3.0615947281417926,1.8240483993143535
55,6.915629038910079,7.247932092437527,3.0604020501804907,1.8494572108976648
56,6.891032420559146,7.250415081823953,3.0872522952294688,1.8741788384855589
57,6.865805969885026,7.250642163888562,3.106734514453753,1.8994063112063415
58,6.840860978984094,7.252164673609524,-3.1192912643627855,1.9243977218687682
59,6.814945299415584,7.249507712199916,-3.0222083656533174,1.950449245652031
60,6.789904469993351,7.246052199873349,-3.028264048534327,1.975727372631546
61,6.765230760248914,7.243849388070001,-3.046137045759383,2.0004992181904377
62,6.74123164561961,7.241391942830815,-2.9574566294464306,2.024623822645104
63,6.716598775434443,7.234791887497879,-2.866471804484614,2.050125568153149
64,6.692146756390417,7.22753630499045,-2.8242938629250474,2.0756313461818934
65,6.669453133834072,7.219309531024433,-2.821738937007287,2.099770118201569
66,6.646128955206001,7.212293963767038,-2.7960442448821903,2.124126544306751
67,6.597112879227741,7.19326762541829,-2.8167747767877067,2.176705791688846
68,6.573803965792684,7.18793888750456,-2.925219020805632,2.2006160592171753
69,6.550641580895503,7.18305254700989,-2.947970055602167,2.224288245376357
70,6.528231579255928,7.179003096800973,-2.9143345767649587,2.2470611727349628
71,6.505119219656107,7.1725253659171475,-2.9500669323354067,2.271064134295461
72,6.481559722893121,7.169953309219151,-3.0515835035331675,2.2947636145299057
73,6.458187385646328,7.168289626422148,-2.984049992419703,2.318195088850292
74,6.435189032920588,7.162586902261665,-2.9427085647774587,2.341889925649646
75,6.411270793062628,7.158833656047714,-2.9665794307674287,2.366100854071444
76,6.390014333902342,7.154599010187064,-2.9302126757943796,2.38777501568379
77,6.369267603856112,7.149820379029694,-3.019583124462396,2.4090649692616957
78,6.344026980053832,7.148960106136808,-3.1142150586804735,2.434320249093414
79,6.320620845198821,7.1484882149273705,-3.0828840751538125,2.4577311403657376
80,6.297125933455547,7.146203444509929,-3.0349407265605968,2.4813368823300266
81,6.269924695602753,7.143060778892992,-3.117638007971359,2.508719060620006
82,6.2480359588697025,7.145027286587076,3.122978141788938,2.5306959564035267
83,6.2232759910735735,7.1439292220614625,-3.138674395201995,2.5554802609321534
84,6.1985881802363245,7.144882984782685,3.136604802747533,2.580186488229419
85,6.174192744460137,7.144174044004708,3.068897172326592,2.604592222877997
