candidate,evaluation_lap,reason,lap_time_sec,steps,progress_m,max_abs_cte_m,mean_speed_command,max_speed_command
episode_0000,0,lap_complete,16.331000000000003,114,25.280544705824266,0.3089930164943979,19.701226234436035,23.07120704650879
episode_0000,1,lap_complete,16.331000000000003,115,25.42963269579089,0.33891269583560696,19.630451459470002,22.457660675048828
episode_0000,2,lap_complete,16.046000000000003,113,25.390209696999996,0.3082238247043872,19.776955545476053,23.791996002197266
episode_0000,3,lap_complete,16.188000000000002,114,25.23908981182414,0.3221937577455763,19.752260910837276,23.091480255126953
episode_0000,4,lap_complete,16.046000000000003,113,25.236958500163876,0.2857130926780994,19.717323750521228,23.33073616027832
