index,x,y,yaw
270,12.490244749332502,-0.4451912241870547,0.5390704370711907
271,12.512599808418235,-0.4314856961720223,0.5836579147690437
272,12.534345491588947,-0.41606669310141814,0.6289946704720715
273,12.555712153454,-0.40011818493366746,0.6659864602196015
274,12.576035608900535,-0.3833090110498118,0.7047085581967213
275,12.59698828727462,-0.3650182182836843,0.7449127125974159
276,12.6173030871815,-0.34525466816853234,0.8066943751514433
277,12.635307346104014,-0.32503128634287903,0.8338572506705071
278,12.653997727889935,-0.30481945679521916,0.865448432589085
279,12.67070491833008,-0.28345906678658245,0.8826990647109347
280,12.689185808953658,-0.26201898024336395,0.8737262588448224
281,12.706578790540762,-0.24061395794779614,0.896375755897119
282,12.723915749850466,-0.21857803110108182,0.9466201796988984
283,12.738786391109546,-0.1958956186671265,1.0316102142228776
284,12.75169015777609,-0.17215767071043014,1.0937739484314892
285,12.764071098347172,-0.1469731334372859,1.0684795394823374
286,12.778176294612024,-0.12394096550750898,1.0605255323019571
287,12.790721925922753,-0.09935807694361506,1.0807471950669523
288,12.804622635289231,-0.07436503842192783,1.077149988420947
289,12.81724352326999,-0.05006885093723441,1.1336566451542016
290,12.838525468775588,-0.0018131663690286396,1.1612421837745845
291,12.849263710622504,0.023693178366638756,1.1651753023690965
292,12.859903541459536,0.04796870687482855,1.1710198289664404
293,12.869879031025564,0.07248339603690986,1.1839306031548846
294,12.880025219442631,0.09735969281178293,1.2651605493575175
295,12.893738199906094,0.14810144143365742,1.2888636377220046
296,12.90208116432193,0.17350710493347088,1.2512117067719113
297,12.910630553721587,0.1991467737051478,1.3199693039429854
298,12.921901892222833,0.25086442216228116,1.3207650761434524
299,12.930220186269569,0.27585599138406686,1.3501906866776883
300,12.938846203617622,0.32642250852516475,1.3788463222870768
301,12.944914378614735,0.3514656758951802,1.3446642326046405
302,12.9505400221765,0.3772503744645733,1.356726405626628
303,12.95595219827709,0.4022373869376794,1.450442183539738
304,12.959717736722974,0.4531377350190948,1.4718973678503458
305,12.963521644623054,0.47852485639772485,1.4429542151788062
306,12.96623224152261,0.5038172476053439,1.456540279867313
307,12.969387807889852,0.5296435033325713,1.4546924475969862
308,12.972303992252503,0.555877898789605,1.4565911800093851
309,12.975264920928938,0.5808805937053358,1.5606064770925172
310,12.973092985511498,0.6333045511931629,1.5822538589531927
311,12.974366591460758,0.6592823076182621,1.5481064231870665
312,12.974258276147394,0.6846529691050722,1.6702779528542278
313,12.966651979651784,0.736574425235683,1.6827182122482753
314,12.965475148280225,0.7628005377737771,1.6211420670391616
315,12.963998359036383,0.7892378320149883,1.6436578706856324
316,12.961739959540115,0.8139739881947977,1.6608517412021884
317,12.959387195701172,0.8403029583419319,1.6742836230436275
318,12.95629807629412,0.8663711685575801,1.6630796094114193
319,12.954590452806613,0.8921337812287602,1.6283607577361847
320,12.95333153746707,0.9178484671339439,1.6847932596933293
321,12.945780020063403,0.9690852804847722,1.7741807777976961
322,12.93195468522279,1.0215008518266055,1.7896920129557765
323,12.922200424100428,1.0750799661773438,1.7439191193109695
324,12.913260739271077,1.1284007554752211,1.7328201699357502
325,12.90499827271111,1.180319776785717,1.7362729856104877
326,12.895837510543148,1.2327291067873245,1.7278885157377264
327,12.888075840878466,1.2871551243191637,1.6842331189048907
328,12.883574527975645,1.3403691195822656,1.667599520192845
329,12.88029802750983,1.3672506560514521,1.7079690373614804
330,12.876145148645323,1.3941897578211457,1.6455927069505274
331,12.87434651681339,1.4466717185407585,1.6283756408143066
332,12.871572066140399,1.4735242833165616,1.6864164706464915
333,12.868132649306474,1.500175836099214,1.700928578515783
334,12.86469938683638,1.52603886320063,1.6906047044867567
335,12.861957110866758,1.55147410299371,1.6602486087803376
336,12.86005887463791,1.5777773783351439,1.567483740606316
337,12.862224946266815,1.632327673327145,1.5557230908792532
338,12.861286589876244,1.6592212211722122,1.5287594620027545
339,12.865608842622667,1.7127785564323221,1.4838422407081007
340,12.870601448420164,1.7660749704395289,1.5083804749419425
341,12.872276296760429,1.819462891760123,1.5360546580892236
342,12.874300295908716,1.8724993120785707,1.518913801503045
343,12.877752878614517,1.924925511272773,1.4918087131859634
344,12.882647650341871,1.9779587251811983,1.4807729923372102
345,12.887359195888983,2.0313462830974416,1.4692866571201417
346,12.893505437723237,2.0845541669815186,1.4635529145989326
347,12.8987124421763,2.136804394873932,1.4078782283956277
348,12.910833845872121,2.1899741563590966,1.3734880536227714
349,12.920508276646466,2.245833053457802,1.41512451566761
350,12.92792385350356,2.2988681977013212,1.4282539599963366
351,12.935993687362561,2.3537335290283905,1.4232188844808462
352,12.943986075872402,2.406916186180793,1.4306250011030277
353,12.951285071429472,2.462108791877539,1.4329707347819218
354,12.958840086444617,2.514006864776065,1.4405680198677921
355,12.964919871868688,2.5662154494160143,1.469037616857466
356,12.969569205279642,2.6190795460228107,1.5039608456488367
357,12.971960633377513,2.6714032121786166,1.5079924855772109
358,12.976162090086394,2.7239173114259634,1.516939224940783
359,12.976189546849712,2.749848278068491,1.4938995226255063
360,12.982280670110004,2.8033291331507537,1.3803585805791136
361,12.992174489243201,2.832768993038734,1.25680514348867
362,13.001540051901085,2.8626373329134878,1.3875998408590615
363,13.00261713662653,2.889132320015077,1.400364404676852
364,13.01539549139716,2.9431447029679276,1.3766272660396242
