index,time_sec,white_line_count,white_pair,yellow,white_components,yellow_components,white_spacing_m,yellow_center_offset_m,failure_score
1774,71.457413,1,0,0,2,0,,,7.000
1775,71.503026,1,0,1,1,1,,,4.000
1776,71.543920,1,0,1,1,1,,,4.000
1777,71.584321,1,0,1,1,1,,,4.000
1778,71.618672,1,0,1,1,1,,,4.000
1779,71.654886,1,0,1,1,1,,,4.000
1780,71.690278,1,0,0,1,0,,,7.000
1781,71.736312,1,0,0,2,0,,,7.000
1782,71.778208,1,0,0,2,0,,,7.000
1783,71.808547,1,0,0,2,0,,,7.000
1784,71.850634,1,0,0,2,0,,,7.000
1785,71.883256,1,0,0,2,0,,,7.000
1786,71.921885,1,0,0,2,0,,,7.000
1787,71.967168,1,0,0,2,0,,,7.000
1788,72.000124,1,0,0,2,0,,,7.000
1789,72.038827,1,0,0,2,0,,,7.000
1790,72.079961,1,0,0,2,0,,,7.000
1791,72.122913,1,0,0,2,0,,,7.000
1792,72.155141,1,0,0,2,0,,,7.000
1793,72.198443,1,0,0,2,0,,,7.000
1794,72.241111,1,0,0,2,0,,,7.000
1795,72.256907,1,0,0,2,0,,,7.000
1796,72.298555,1,0,0,2,0,,,7.000
1797,72.342972,2,1,0,2,0,0.658984375,,5.063
1798,72.371012,2,1,0,2,0,0.6630859375,,5.011
1799,72.410401,2,1,0,2,0,0.669921875,,4.926
1800,72.451888,2,1,0,2,0,0.669921875,,4.926
1801,72.484373,2,1,0,2,0,0.678125,,4.823
